GP,Date,Location,Opponent,GF,GA,Result,OverTime,Unnamed: 8,S,PIM,PPG,PPO,SHG,CF,CA,CF%,FF,FA,FF%,FOW,FOL,FO%,oZS%,PDO,team,Home,Visitor,HG,AG
11,2022-11-03,,Carolina Hurricanes,3,4,L,SO,,55,12,1,6,1,37,61,37.8,27,45,37.5,17,31,35.4,25.2,102.2,Tampa Bay Lightning,Tampa Bay Lightning,Carolina Hurricanes,3,4
12,2022-11-05,,Buffalo Sabres,5,3,W,,,24,4,1,3,0,45,44,50.6,35,30,53.8,27,31,46.6,58.0,104.9,Tampa Bay Lightning,Tampa Bay Lightning,Buffalo Sabres,5,3
13,2022-11-08,,Edmonton Oilers,2,3,L,,,29,10,2,4,1,52,37,58.4,37,27,57.8,25,20,55.6,54.2,106.5,Tampa Bay Lightning,Tampa Bay Lightning,Edmonton Oilers,2,3
14,2022-11-11,@,Washington Capitals,1,5,L,,,24,38,0,6,0,41,44,48.2,27,32,45.8,22,12,64.7,69.0,80.3,Tampa Bay Lightning,Washington Capitals,Tampa Bay Lightning,5,1
15,2022-11-13,,Washington Capitals,6,3,W,,,22,20,0,6,0,54,36,60.0,42,29,59.2,23,28,45.1,57.9,98.5,Tampa Bay Lightning,Tampa Bay Lightning,Washington Capitals,6,3
16,2022-11-15,,Dallas Stars,5,4,W,OT,,32,12,2,2,1,50,45,52.6,41,35,53.9,30,30,50.0,41.2,109.3,Tampa Bay Lightning,Tampa Bay Lightning,Dallas Stars,5,4
17,2022-11-17,,Calgary Flames,4,1,W,,,40,6,1,3,0,39,62,38.6,29,45,39.2,31,28,52.5,33.5,115.0,Tampa Bay Lightning,Tampa Bay Lightning,Calgary Flames,4,1
18,2022-11-19,@,Nashville Predators,3,2,W,OT,,32,12,1,5,0,58,37,61.1,39,30,56.5,15,21,41.7,60.9,99.2,Tampa Bay Lightning,Nashville Predators,Tampa Bay Lightning,2,3
19,2022-11-21,,Boston Bruins,3,5,L,,,29,6,2,4,0,48,35,57.8,42,26,61.8,20,21,48.8,70.8,92.4,Tampa Bay Lightning,Tampa Bay Lightning,Boston Bruins,3,5
20,2022-11-25,,St. Louis Blues,5,2,W,,,27,11,1,3,0,49,44,52.7,40,29,58.0,21,19,52.5,45.5,112.3,Tampa Bay Lightning,Tampa Bay Lightning,St. Louis Blues,5,2
21,2022-11-28,@,Buffalo Sabres,6,5,W,OT,,37,10,0,1,0,46,56,45.1,38,46,45.2,34,19,64.2,49.2,100.3,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,5,6
22,2022-11-29,@,Boston Bruins,1,3,L,,,26,4,1,1,0,46,42,52.3,29,32,47.5,23,21,52.3,44.0,91.7,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,3,1
23,2022-12-01,@,Philadelphia Flyers,4,1,W,,,22,6,0,3,0,51,35,59.3,37,26,58.7,20,14,58.8,67.1,107.5,Tampa Bay Lightning,Philadelphia Flyers,Tampa Bay Lightning,1,4
24,2022-12-03,,Toronto Maple Leafs,4,3,W,OT,,39,16,1,5,1,45,37,54.9,35,30,53.8,14,27,34.1,51.9,104.3,Tampa Bay Lightning,Tampa Bay Lightning,Toronto Maple Leafs,4,3
25,2022-12-06,,Detroit Red Wings,2,4,L,,,26,6,0,1,0,68,45,60.2,58,35,62.4,24,21,53.3,63.3,87.9,Tampa Bay Lightning,Tampa Bay Lightning,Detroit Red Wings,2,4
26,2022-12-08,,Nashville Predators,5,2,W,,,36,9,0,2,1,50,56,47.2,34,40,45.9,27,34,44.3,41.5,107.9,Tampa Bay Lightning,Tampa Bay Lightning,Nashville Predators,5,2
27,2022-12-10,,Florida Panthers,4,1,W,,,25,8,0,4,0,49,50,49.5,39,34,53.4,18,21,46.2,55.9,109.7,Tampa Bay Lightning,Tampa Bay Lightning,Florida Panthers,4,1
28,2022-12-13,,Seattle Kraken,6,2,W,,,38,29,0,3,0,48,63,43.2,38,48,44.2,28,30,48.3,38.6,112.1,Tampa Bay Lightning,Tampa Bay Lightning,Seattle Kraken,6,2
29,2022-12-15,,Columbus Blue Jackets,4,1,W,,,25,6,0,1,0,49,49,50.0,35,33,51.5,24,27,47.1,43.4,113.2,Tampa Bay Lightning,Tampa Bay Lightning,Columbus Blue Jackets,4,1
30,2022-12-17,@,Montreal Canadiens,5,1,W,,,23,19,0,3,0,27,39,40.9,20,27,42.6,13,21,38.2,43.5,116.4,Tampa Bay Lightning,Montreal Canadiens,Tampa Bay Lightning,1,5
31,2022-12-20,@,Toronto Maple Leafs,1,4,L,,,40,6,1,2,0,42,45,48.3,29,41,41.4,21,19,52.5,42.3,96.2,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,4,1
32,2022-12-21,@,Detroit Red Wings,4,7,L,,,31,14,0,2,0,51,39,56.7,34,29,54.0,24,16,60.0,39.8,86.3,Tampa Bay Lightning,Detroit Red Wings,Tampa Bay Lightning,7,4
33,2022-12-28,,Montreal Canadiens,4,1,W,,,26,9,0,5,0,54,33,62.1,44,21,67.7,30,19,61.2,65.6,103.5,Tampa Bay Lightning,Tampa Bay Lightning,Montreal Canadiens,4,1
34,2022-12-29,,New York Rangers,2,1,W,SO,,46,2,0,3,0,74,62,54.4,54,52,50.9,27,20,57.4,52.6,100.1,Tampa Bay Lightning,Tampa Bay Lightning,New York Rangers,2,1
